,age,job,marital,education,default,housing,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20931,36.0,4,0,3,1,1,1,4,3,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
20932,42.0,4,0,3,0,0,0,3,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20933,29.0,1,0,1,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
20934,33.0,3,0,2,1,0,1,2,6,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
20935,56.0,7,0,4,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
20936,31.0,9,2,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20937,34.0,5,0,2,0,1,1,2,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
20938,33.0,4,0,0,0,1,0,5,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
20939,23.0,10,1,0,0,0,1,3,6,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
20940,26.0,3,1,2,1,1,0,4,3,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
20941,55.0,5,0,1,0,0,1,1,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
20942,47.0,3,2,0,0,1,0,5,6,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
20943,36.0,4,0,6,1,1,0,5,5,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
20944,33.0,4,0,5,1,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
20945,60.0,0,0,0,1,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20946,49.0,9,0,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
20947,35.0,1,0,2,1,2,0,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
20948,47.0,1,2,2,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
20949,30.0,4,1,3,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20950,27.0,4,1,3,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
20951,36.0,1,1,2,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
20952,46.0,3,2,2,0,0,1,3,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
20953,88.0,0,2,0,0,1,1,9,2,999,0,0,-1.8,92.843,-50.0,1.663,5099.1,0
20954,45.0,3,2,2,1,0,0,3,12,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20955,30.0,1,0,1,0,1,1,0,6,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0
20956,43.0,7,1,3,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
20957,48.0,0,0,0,1,1,0,4,17,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
20958,56.0,2,2,1,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20959,42.0,7,1,2,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20960,30.0,7,1,1,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
20961,56.0,10,2,0,1,1,0,5,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
20962,35.0,7,0,2,0,2,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
20963,39.0,3,1,2,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
20964,49.0,2,0,2,0,1,0,3,1,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
20965,39.0,1,0,1,0,0,0,5,9,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
20966,32.0,7,1,1,0,1,0,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
20967,59.0,1,2,2,1,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
20968,38.0,7,0,2,0,2,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
20969,49.0,7,0,6,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
20970,28.0,1,0,2,0,2,1,4,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
20971,39.0,7,0,2,0,1,1,3,4,3,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
20972,37.0,4,0,5,0,2,1,8,1,999,0,0,-3.4,92.431,-26.9,0.73,5017.5,0
20973,51.0,3,0,3,0,1,0,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
20974,31.0,4,0,0,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
20975,59.0,7,2,3,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
20976,46.0,1,2,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20977,36.0,4,0,3,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
20978,28.0,5,1,1,0,0,0,5,5,999,0,0,1.4,94.465,-41.8,4.958,5228.1,1
20979,31.0,1,0,1,0,1,0,3,4,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
20980,26.0,3,1,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
20981,36.0,4,1,3,1,1,1,4,8,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
20982,50.0,9,0,1,0,1,1,2,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
20983,41.0,2,0,3,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.466,5099.1,0
20984,50.0,6,0,6,0,0,1,4,7,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
20985,32.0,4,1,2,0,0,1,3,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
20986,42.0,1,0,2,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
20987,38.0,7,0,6,1,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20988,36.0,1,1,1,0,0,0,3,5,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
20989,45.0,4,0,5,0,1,0,5,8,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
20990,52.0,0,0,0,1,2,1,4,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
20991,55.0,7,0,1,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
20992,38.0,6,1,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
20993,71.0,0,0,0,0,1,1,8,1,6,1,2,-3.4,92.431,-26.9,0.728,5017.5,0
20994,22.0,3,1,0,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
20995,30.0,1,1,1,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
20996,78.0,0,0,2,0,1,1,3,2,3,2,1,-1.8,92.893,-46.2,1.264,5099.1,0
20997,30.0,1,2,1,0,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
20998,51.0,4,0,5,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.372,5099.1,0
20999,35.0,5,2,1,0,2,1,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21000,26.0,8,1,4,0,1,1,2,2,999,0,0,-3.4,92.649,-30.1,0.716,5017.5,0
21001,34.0,3,0,2,0,0,0,5,14,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21002,49.0,5,0,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
21003,50.0,4,2,0,0,0,1,4,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21004,51.0,9,0,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21005,33.0,1,2,1,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
21006,35.0,1,0,1,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21007,37.0,1,1,2,0,0,1,4,2,7,3,2,-1.7,94.215,-40.3,0.782,4991.6,1
21008,39.0,1,1,1,0,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
21009,39.0,3,0,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21010,20.0,8,1,2,0,0,1,2,2,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,0
21011,55.0,4,0,6,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21012,27.0,8,1,6,0,0,0,2,1,999,0,0,-0.1,93.2,-42.0,4.245,5195.8,0
21013,33.0,1,0,2,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
21014,24.0,4,0,3,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
21015,39.0,5,0,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21016,55.0,4,0,3,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21017,35.0,11,0,3,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
21018,42.0,6,0,2,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21019,50.0,6,2,1,0,0,1,2,4,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
21020,39.0,5,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
21021,40.0,3,1,2,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
21022,51.0,3,1,2,1,0,0,5,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21023,59.0,0,3,1,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21024,42.0,5,0,1,1,1,1,1,5,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
21025,33.0,7,2,6,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
21026,26.0,1,1,0,0,1,0,5,6,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21027,27.0,5,0,1,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.392,5099.1,0
21028,30.0,7,1,2,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21029,42.0,6,0,2,1,1,1,2,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
21030,53.0,2,0,1,0,2,1,2,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
21031,36.0,5,0,1,0,2,1,6,1,6,4,1,-1.1,94.199,-37.5,0.8759999999999999,4963.6,1
21032,29.0,5,1,1,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21033,45.0,3,0,6,0,2,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21034,35.0,3,1,3,0,0,1,4,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21035,33.0,4,0,2,1,1,1,9,1,999,0,0,-1.8,92.843,-50.0,1.51,5099.1,0
21036,38.0,1,0,1,0,1,1,1,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21037,29.0,4,0,5,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
21038,34.0,7,0,6,0,2,1,3,3,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
21039,36.0,4,0,2,0,1,1,7,1,999,0,0,-0.2,92.756,-45.9,3.329,5176.3,0
21040,51.0,5,0,1,0,0,0,5,17,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
21041,34.0,4,0,0,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
21042,50.0,7,0,1,0,1,1,6,2,999,0,0,-3.4,92.379,-29.8,0.7490000000000001,5017.5,0
21043,54.0,4,0,0,1,0,1,1,6,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21044,53.0,5,0,1,0,0,1,1,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
21045,52.0,4,0,2,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
21046,71.0,0,0,2,0,0,1,6,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
21047,52.0,0,0,1,0,1,0,2,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
21048,53.0,7,0,6,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21049,36.0,1,1,1,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
21050,43.0,1,0,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
21051,31.0,7,1,6,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21052,58.0,1,1,1,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
21053,46.0,7,0,1,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
21054,38.0,4,0,5,1,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21055,34.0,1,0,1,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
21056,37.0,3,0,2,1,1,0,3,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
21057,40.0,6,1,1,0,0,1,5,4,999,0,0,-2.9,92.963,-40.8,1.244,5076.2,0
21058,42.0,4,2,2,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21059,40.0,7,1,2,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21060,27.0,2,0,2,0,1,0,5,13,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21061,57.0,11,0,4,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21062,56.0,0,0,0,1,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21063,32.0,9,0,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21064,54.0,3,0,4,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21065,58.0,3,0,2,0,0,1,1,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21066,30.0,1,0,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21067,39.0,4,0,5,1,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21068,41.0,3,0,2,1,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
21069,32.0,1,0,1,0,1,1,1,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21070,29.0,5,1,1,0,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21071,43.0,5,2,2,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
21072,41.0,3,2,3,0,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21073,30.0,1,0,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
21074,28.0,3,0,2,0,2,1,4,4,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
21075,35.0,1,1,2,0,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
21076,44.0,4,0,5,0,1,0,6,1,999,0,0,-1.1,94.199,-37.5,0.884,4963.6,0
21077,25.0,4,0,2,1,1,1,4,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
21078,47.0,4,0,3,1,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21079,32.0,2,0,6,0,1,0,2,1,999,0,0,-0.1,93.2,-42.0,4.343,5195.8,1
21080,35.0,1,1,1,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21081,34.0,4,0,3,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
21082,57.0,5,2,1,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21083,33.0,1,1,2,0,1,1,8,2,6,2,1,-3.4,92.431,-26.9,0.731,5017.5,0
21084,32.0,1,0,2,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
21085,47.0,4,0,0,1,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
21086,34.0,4,1,5,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
21087,36.0,1,1,2,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
21088,72.0,0,2,1,0,0,1,1,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
21089,27.0,3,1,3,0,1,1,4,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
21090,43.0,1,2,2,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
21091,39.0,9,1,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
21092,27.0,1,1,1,0,0,1,9,4,999,0,0,-1.8,93.369,-34.8,0.635,5008.7,1
21093,35.0,1,1,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
21094,34.0,7,0,6,0,0,1,1,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,0
21095,36.0,3,0,2,1,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
21096,39.0,7,0,2,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
21097,35.0,5,2,2,0,1,0,5,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21098,56.0,0,0,0,0,0,1,2,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
21099,31.0,1,1,1,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
21100,31.0,3,1,2,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
21101,45.0,1,1,1,0,0,1,2,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
21102,20.0,8,1,4,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
21103,42.0,4,2,3,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21104,39.0,1,0,1,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
21105,45.0,4,0,0,1,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21106,50.0,3,0,2,0,1,1,1,15,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21107,29.0,1,1,1,0,0,0,5,6,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21108,38.0,11,0,4,1,0,0,3,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21109,34.0,9,0,0,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21110,36.0,1,0,1,0,0,1,4,6,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21111,35.0,1,1,1,0,0,0,3,13,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
21112,41.0,7,0,6,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21113,42.0,1,1,1,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
21114,39.0,7,0,6,0,1,1,1,1,4,1,2,-2.9,92.201,-31.4,0.884,5076.2,0
21115,34.0,4,0,5,1,0,0,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21116,52.0,1,0,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21117,47.0,1,2,1,0,1,0,5,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1
21118,33.0,5,0,1,0,1,1,3,4,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
21119,35.0,4,0,3,1,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21120,33.0,1,0,2,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21121,40.0,7,1,1,0,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
21122,39.0,1,0,1,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21123,32.0,7,0,1,0,1,1,2,1,999,0,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
21124,29.0,7,1,2,0,1,1,1,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21125,32.0,1,1,2,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
21126,35.0,1,2,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
21127,36.0,1,0,1,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
21128,38.0,4,0,0,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
21129,32.0,1,0,1,0,1,0,1,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
21130,32.0,1,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
21131,34.0,6,1,2,0,1,1,2,4,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
21132,42.0,1,1,1,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
21133,28.0,7,1,3,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
21134,53.0,7,0,6,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21135,27.0,3,1,3,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21136,51.0,2,0,6,1,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
21137,35.0,4,1,5,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
21138,42.0,1,0,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21139,36.0,7,1,6,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
21140,35.0,4,2,3,0,0,0,5,4,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21141,38.0,3,0,3,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
21142,45.0,4,0,5,1,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
21143,24.0,4,1,3,0,1,1,4,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21144,30.0,7,0,1,1,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21145,31.0,9,2,0,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
21146,30.0,5,0,1,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21147,50.0,4,0,5,1,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
21148,32.0,2,0,1,0,1,1,1,8,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
21149,55.0,3,0,2,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21150,31.0,1,0,2,1,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
21151,55.0,3,0,0,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21152,37.0,1,0,2,0,2,1,4,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
21153,41.0,4,1,0,0,2,1,4,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21154,34.0,6,1,1,0,1,1,3,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
21155,33.0,4,0,3,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
21156,42.0,3,0,2,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
21157,56.0,1,0,1,0,0,0,4,9,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
21158,46.0,9,0,3,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
21159,42.0,1,1,2,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21160,53.0,7,0,6,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
21161,43.0,6,0,0,0,0,1,2,5,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
21162,52.0,3,0,5,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21163,40.0,7,1,4,0,1,0,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21164,49.0,10,1,1,0,0,1,7,3,999,0,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,0
21165,41.0,1,0,1,0,1,1,1,13,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
21166,26.0,4,1,0,0,1,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
21167,39.0,4,2,3,1,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21168,33.0,4,0,3,1,0,0,5,7,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
21169,33.0,4,0,3,1,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21170,36.0,3,0,2,1,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
21171,40.0,1,0,3,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21172,31.0,7,1,6,0,0,0,4,2,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0
21173,41.0,4,0,0,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
21174,39.0,1,2,2,0,0,1,4,17,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
21175,38.0,5,0,1,0,1,1,1,2,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0
21176,24.0,1,1,2,0,1,0,4,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
21177,45.0,4,2,2,1,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
21178,34.0,7,2,4,0,0,1,4,7,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
21179,51.0,9,0,3,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
21180,53.0,11,0,6,0,0,1,5,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,0
21181,24.0,7,1,6,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
21182,24.0,3,0,2,0,0,1,3,5,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
21183,35.0,7,0,1,1,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
21184,71.0,0,1,1,0,1,1,8,1,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0
21185,32.0,3,0,2,0,0,1,8,1,999,0,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
21186,56.0,7,2,1,1,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
21187,35.0,7,1,6,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
21188,38.0,3,1,3,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
